J2000_NAME,DEC_deg,RA_deg
J0526+1201,12.020536697222225,81.69602375
J0526+1701,17.02093611111111,81.57692916666666
J0526+6317,63.291389440138886,81.527971782
J0526-2342,-23.71551738061111,81.70160577733333
J0527+0059,0.9964390555555556,81.959684525
J0527+1743,17.723623169444444,81.84681176249998
J0527-1002,-10.049241953194445,81.85025278941666
J0527-2258,-22.97150860763889,81.7795517325
J0527-2307,-23.12694465236111,81.82753393274999
J0528-3311,-33.18527134722222,82.10270396666667
J0529+2500,25.01432627922222,82.29226452395832
J0529-0126,-1.44258745,82.41070463749999
J0529-0153,-1.889581375,82.27328472499998
J0529-2515,-25.26636996894445,82.48778075912499
J0530+3723,37.39239420772222,82.55228873758332
J0530+5502,55.046783425,82.56970378333332
J0530-2846,-28.777597222222223,82.55774249999999
J0531+1103,11.06500948888889,82.90481363749998
J0532+5612,56.20629221111111,83.24859539166665
J0532+5744,57.74137038888889,83.14374659583332
J0532+7222,72.37992474166666,83.16689117083332
J0532-2321,-23.35374861111111,83.13146083333332
J0532-2345,-23.75130588333333,83.00356398333332
J0532-3941,-39.68584162855555,83.23827307154166
J0533+0405,4.098275277777778,83.26580166666666
J0533+1308,13.144322777777775,83.32281666666665
J0533+3451,34.85842686388889,83.30318787499999
J0533+4210,42.18178368863889,83.48535411820832
J0533+6201,62.03071640555555,83.47554912499999
J0533-1524,-15.405244886111111,83.33387075833332
J0534+1927,19.45596834583333,83.68546754395832
J0534-0708,-7.1388961944444445,83.73911742083331
J0534-1531,-15.521637222222225,83.54184541666665
J0534-3950,-39.84690494780556,83.54376872329165
J0535+1942,19.705855366916666,83.76499016054164
J0535+2532,25.537368604833336,83.95811264029166
J0535+3910,39.18288461111111,83.97965763333332
J0535-0239,-2.651866111111111,83.80112541666665
J0535-1202,-12.039565833333333,83.88874958333332
J0535-2751,-27.86570563333333,83.96481590416666
J0536+1733,17.55806206666667,84.06289801249999
J0536+3918,39.30662847777778,84.20357335833332
J0536+5038,50.640625456555554,84.08429984362499
J0537+3119,31.32602861111111,84.37102499999999
J0537+4441,44.68431670463889,84.37525260987499
J0538+1615,16.256667222222223,84.51195499999999
J0538+2140,21.68152973611112,84.56611427916665
J0538+5107,51.12316867505555,84.72831336791666
J0538-3612,-36.20646056111112,84.67912461249998
J0539+0546,5.775668941666667,84.80344779166666
J0539+1951,19.86251367163889,84.97572394116666
J0539+3308,33.13763657175,84.790299728
J0539-0514,-5.244805724722222,84.999738076375
J0540+3728,37.47969611111111,85.22074416666666
J0540+3916,39.27006534263889,85.18516029341667
J0540+5823,58.394015277777775,85.12504
J0541+0243,2.728177816666667,85.47250939166666
J0541+1322,13.377533924972225,85.34348059229166
J0541+4729,47.4854473705,85.45518973104166
J0541+5550,55.84543630322222,85.3114906325
J0541+6745,67.75646508369445,85.30582107475
J0541-0211,-2.18566279575,85.34040120929167
J0541-0302,-3.044065833333333,85.38856166666666
J0542-0913,-9.225279314583334,85.73282279583333
J0542-2658,-26.97848317811111,85.55297290808332
J0543+2825,28.42273835,85.75775108333333
J0543+8118,81.31220228888888,85.93852176249999
J0543+811A,81.31227915833333,85.9387605625
J0543+8238,82.64132325916667,85.91186268274998
J0543-0425,-4.429167572222222,85.96486597083333
J0544+1118,11.313867635611112,86.21749867824998
J0544+1648,16.813951944444444,86.18404124999999
J0544+1709,17.15164575,86.03224090833332
J0544+2655,26.931548224444445,86.04108850799999
J0544+3818,38.30393906111111,86.21309206666665
J0544+4541,45.68410900794444,86.00485997508332
J0544+5258,52.96847533411111,86.05864896579166
J0544-0917,-9.294739491666666,86.03790682916666
J0544-1000,-10.015623969444444,86.24379158749998
J0545+1344,13.74732928611111,86.33334562499999
J0545+1519,15.32684018888889,86.45332063333332
J0545+3217,32.290847388888885,86.31867333333332
J0545-0539,-5.660510286111111,86.34732595833333
J0545-1736,-17.61662431388889,86.42043025416665
J0545-2547,-25.79161361111112,86.34208208333332
J0546+2908,29.149189772222226,86.52519229583332
J0546+4044,40.73428771111112,86.60329834166666
J0546+4755,47.924742788888885,86.51757530416666
J0546-2931,-29.52969631111111,86.58830404583331
J0547+1223,12.39617907813889,86.77615126337498
J0547+2721,27.365789604083336,86.89228717316666
J0547-1736,-17.602440833333336,86.96431083333331
J0547-1958,-19.968055555555555,86.97772124999999
J0548+2210,22.1765536,87.01620632499998
J0548+2551,25.85352933980556,87.15405107562499
J0549+2737,27.61944635958333,87.27723167691666
J0549+2753,27.883579049694443,87.43859889058332
J0549+3054,30.913222296027776,87.47575370320833
J0549+3258,32.96771444444445,87.27853791666666
J0549+4338,43.640556325,87.25279369583332
J0549+5331,53.52666504444444,87.30012709166665
J0549+5817,58.291941944444446,87.31613166666665
J0549-2752,-27.87745985377778,87.38477927633332
J0550+0146,1.7721754527777778,87.59082284166665
J0550+2326,23.44671581963889,87.69746203345832
J0550+2743,27.72588927705556,87.65968678145832
J0550+2812,28.20778119275,87.71492816399999
J0551+0829,8.486450518555555,87.79678893441665
J0551+3751,37.852065156444446,87.99459051324999
J0551-1749,-17.817441177777777,87.75740042916665
J0552+0037,0.6203388611111111,88.17698737083333
J0552+0313,3.224234504888889,88.20875607720834
J0552+1913,19.22785215758333,88.107854228875
J0552+2007,20.12216340811111,88.02917213054167
J0552-0324,-3.406787222222222,88.1572825
J0552-0605,-6.096998863888889,88.05327883749999
J0552-1322,-13.382096227777778,88.20393808333333
J0552-1706,-17.10919623888889,88.00868332916666
J0553+1346,13.77508476388889,88.39916918333331
J0553+1439,14.658273927777778,88.40845440416665
J0553+4309,43.15145215555555,88.35859502916664
J0553-0730,-7.511108797222223,88.33333884166665
J0553-0840,-8.667193700416666,88.42454679695831
J0553-2034,-20.57191051111111,88.38801564166666
J0554+3541,35.69205585816666,88.53970519470833
J0554+4725,47.426210425,88.72315229166666
J0554+7145,71.76362310833333,88.63602087499999
J0554-2458,-24.97888016111111,88.59876114166667
J0555+0304,3.073708613888889,88.75413089583333
J0555+1232,12.538812222222225,88.88972444999999
J0555+3922,39.36883289288889,88.98590702879166
J0555-0527,-5.4560275,88.87997458333332
J0555-1002,-10.035345213888888,88.88447372499999
J0556+2610,26.174475422722224,89.095201469375
J0556+5423,54.390815277777776,89.00536916666667
J0557+7704,77.0786886111111,89.33937791666666
J0557-2214,-22.24419483333333,89.37454654583333
J0557-2855,-28.9304175,89.49961041666667
J0557-3036,-30.61618166666667,89.49016583333332
J0557-3728,-37.47680638888889,89.30216458333332
J0558+3418,34.31344077152777,89.50036917637499
J0558-0055,-0.9185914298333332,89.68496493883333
J0559+1228,12.477555163888889,89.86123950833333
J0559+2353,23.8983129815,89.88347138804167
J0559+3749,37.83208883236112,89.7518839565
J0559+6409,64.1662238888889,89.99698833333332
J0559-0412,-4.211137363888889,89.8134699125
J0559-1817,-18.29654728527778,89.94334807237499
J0600-1056,-10.93593646388889,90.12016795
J0601+1759,17.99663046388889,90.48071020833332
J0601+3838,38.6414361,90.26195485416665
J0601+5443,54.72674527777778,90.25709874999998
J0602+3027,30.46257193888889,90.698845875
J0602+3908,39.14275043055555,90.6228938625
J0602+4212,42.20278023675,90.74560028291664
J0602+4932,49.541042175,90.72926876666664
J0602+6514,65.23714142222222,90.74748604166663
J0602-0004,-0.0742813263611111,90.67871124958332
J0602-2938,-29.6422258,90.71475259166664
J0602-3632,-36.54084776944444,90.64751184166666
J0603+0622,6.374429488083333,90.80981394120832
J0603+2159,21.9938052285,90.96482088179164
J0603+2957,29.951488171055555,90.98271646158332
J0603+6040,60.669981666666665,90.85445
J0603-3144,-31.742053816416668,90.98553126883333
J0604+1055,10.927881862722222,91.20570673449998
J0604+2019,20.329466572222223,91.12442907499998
J0604+2415,24.25386004088889,91.16667037570832
J0604+3042,30.710059691666665,91.0387593
J0604+3651,36.85133719722222,91.11271494999998
J0605+0239,2.6635403483888886,91.43224723745833
J0605+0939,9.653780723444443,91.29213791191664
J0605+6246,62.78165972222222,91.26859041666664
J0605-3522,-35.371518149972225,91.27693810495832
J0605-3929,-39.48491694444444,91.48350874999998
J0606+2328,23.47845960277777,91.7353518458333
J0606+3248,32.801997997222216,91.62241737499998
J0606+4401,44.02802175833333,91.70924699583333
J0606+4840,48.66714903611111,91.74152542499998
J0606+7116,71.27548185833334,91.74786112083332
J0606-2023,-20.38714600555556,91.67766188333331
J0607+4739,47.663039379805554,91.84689584879166
J0607+5602,56.04191391944444,91.9539039
J0607+6015,60.2651625,91.96609749999998
J0607-1219,-12.317037972222222,91.83417718749998
J0607-1424,-14.409900255555556,91.99280814583332
J0607-1458,-14.974886388888889,91.80689499999998
J0607-2447,-24.794711698666667,91.81806834658332
J0607-3904,-39.078719425,91.88916367083333
J0608+0840,8.673667819444443,92.05421354166666
J0608+0954,9.913599880555555,92.19748455833331
J0608+5559,55.98603511666667,92.11114640416666
J0608-2717,-27.286342154000003,92.18848666258332
J0609+0729,7.489101944444444,92.40274833333334
J0609+1407,14.129544166666667,92.3426325
J0609-0247,-2.7985219444444445,92.31278041666668
J0610+1700,17.01365388888889,92.58980083333331
J0610+7801,78.02672100769445,92.601164040125
J0610-0959,-9.992765577777776,92.7112972
J0610-1847,-18.79446982761112,92.57452541829166
J0610-2115,-21.26073495,92.5085440375
J0611+0413,4.230401858444445,92.81849151170832
J0611+2803,28.065361944444444,92.93058
J0611+7218,72.30434464722222,92.78820734166666
J0611-0337,-3.619315,92.86898291666668
J0611-1155,-11.929397162694444,92.89610469970832
J0611-2827,-28.46662545522222,92.96402249795833
J0612+0851,8.855432205555555,93.1396279
J0612+1337,13.62516057777778,93.029534375
J0612+2129,21.48614290833333,93.2342218875
J0612+4122,41.37705779516666,93.21327180758333
J0612+4618,46.31396039166666,93.06752743333332
J0612+6225,62.426114681638886,93.04302144741666
J0612-0552,-5.879005277777778,93.15566791666666
J0613+1708,17.140262826166666,93.401500356125
J0613+5212,52.20764038611112,93.4075772375
J0613-0008,-0.1427066038333333,93.39964369745832
J0613-2012,-20.204330316666667,93.35963157083332
J0614+4958,49.97367638888889,93.59821625
J0614+6139,61.6522969,93.67574961249998
J0615+5158,51.97984527777778,93.88906166666666
J0615-3117,-31.289326925194445,93.830049188
J0615-3355,-33.93141119166666,93.80287501666665
J0616-0306,-3.113570402361112,94.03308901195832
J0616-1041,-10.68568195713889,94.17419836241666
J0616-1828,-18.479787988888887,94.14196325
J0617+1640,16.676865000000003,94.43163666666663
J0617+5701,57.02122866911111,94.32051069325
J0617-0322,-3.3698416527777777,94.45787259583332
J0617-3031,-30.525130916666665,94.41837123333332
J0617-3634,-36.57079059666667,94.38470223362498
J0618+4207,42.13329071341667,94.53591624979164
J0618-0954,-9.907146111111112,94.58611416666666
J0618-1106,-11.106525827777778,94.54159137916665
J0618-1418,-14.312921478333331,94.53890268520831
J0618-1632,-16.542159722222223,94.53446791666664
J0619+0506,5.108454441666666,94.75083067916664
J0619+0736,7.61145003725,94.79154607916664
J0620+2102,21.04154041413889,95.08136871916663
J0620+2754,27.90362349544444,95.09839726729165
J0620+3745,37.754415,95.11052958333332
J0620+5950,59.84332083333334,95.19378125
J0620-1036,-10.606140558333331,95.11475771249998
J0620-2827,-28.46002352377777,95.12232796549998
J0620-3711,-37.194877777777776,95.00412333333333
J0621+1637,16.61701978888889,95.44128298333332
J0621+7605,76.08459861269444,95.32830148333332
J0621-0609,-6.165057035638889,95.2931853124583
J0621-1402,-14.048221314694445,95.43679813075
J0622+3128,31.471461603277778,95.63942802720833
J0622-0846,-8.771740030555556,95.65833098749998
J0622-2738,-27.637971666666665,95.65550541666666
J0623+0811,8.198662452777778,95.77586197499998
J0623+2241,22.693270903166667,95.82422318675
J0623+3044,30.749373725,95.81681485833332
J0623+4554,45.91097489383333,95.985466100625
J0623+5318,53.30154111111111,95.79673375
J0623+5849,58.81718801147223,95.84074663533332
J0623-3009,-30.16447361111111,95.79811333333332
J0623-3350,-33.83743306111111,95.91629357916666
J0624+1053,10.888691741666666,96.11399665833332
J0624-0103,-1.0578179676944446,96.00702121216666
J0625+1004,10.073651052777777,96.46357512083333
J0625+1440,14.67215127997222,96.44134266941666
J0625-1017,-10.297043480555557,96.42868339166664
J0625-1133,-11.556763940555555,96.45557070295833
J0625-1541,-15.694528055555557,96.32130833333332
J0626+2623,26.38883688511111,96.72874948583332
J0626+2749,27.82403678055556,96.52235062083334
J0626+3339,33.656668421444444,96.54590210558332
J0626+5510,55.176942366666665,96.73636690416666
J0626-1512,-15.210012265333331,96.63941971125
J0626-2437,-24.617135277777777,96.719815
J0627+0324,3.416523887111111,96.90951485283333
J0627+1831,18.51778054225,96.83552951708332
J0628+2010,20.17633602,97.04291807420832
J0628+2835,28.59734122425,97.209661517125
J0628+4825,48.43188055555555,97.07048333333331
J0628+5424,54.413566941666666,97.216663425
J0628-2805,-28.08871757925,97.18032939554163
J0629+0743,7.725587025,97.2778313625
J0629+1527,15.46583062722222,97.41344832804164
J0629+2437,24.63003611111111,97.39794583333332
J0629+6900,69.005375,97.34266166666664
J0629-0505,-5.083353303555556,97.47929528383332
J0630+1240,12.677380369444444,97.61548944583332
J0630+1738,17.636925436166667,97.53024382433333
J0630+3300,33.00902499552778,97.71865508708332
J0630+3456,34.94638321944444,97.56272752083332
J0630-1227,-12.456907883333333,97.67356631666664
J0630-1558,-15.982943055555555,97.73057666666666
J0630-2406,-24.11283388888889,97.74800708333332
J0631+2020,20.34978087055556,97.75442732154166
J0631+2501,25.01850222222222,97.84463124999998
J0631-1430,-14.508631944444444,97.94623624999998
J0632+1022,10.367143746972223,98.06385851195832
J0632+1554,15.90627294038889,98.13964917404164
J0632+1559,15.99933890125,98.179731326375
J0632+8020,80.3410412018611,98.04116578595831
J0632-1250,-12.842439357444444,98.00685342095832
J0632-2025,-20.41692740555556,98.18498694999998
J0633+1527,15.459192083333331,98.40980689583331
J0633+3612,36.20195389313889,98.31125875274998
J0633+3642,36.71381756591667,98.39338256425
J0633+3939,39.66408605555556,98.46714358333332
J0633+4943,49.72942336830556,98.46752792883332
J0633+5006,50.112926944444446,98.42497083333332
J0633+5853,58.89407093888889,98.2732609625
J0633+6738,67.63862361111111,98.26502416666666
J0633-2333,-23.552646666666668,98.30343583333332
J0633-2629,-26.488954444444445,98.36198791666664
J0634+1414,14.241271822222222,98.68544147083333
J0634+2550,25.84808853219444,98.61541620566666
J0634+3310,33.1812765,98.54878398749996
J0634+5025,50.42151527777778,98.66434249999998
J0634+5634,56.57842916666667,98.62396708333333
J0634-1340,-13.673048333333332,98.6641625
J0635+1916,19.27375723211111,98.8630938107083
J0635+4454,44.90700638888889,98.99394958333332
J0635-1415,-14.250383958083331,98.95820070237498
J0635-1821,-18.35728936905556,98.79588754579164
J0635-262A,-26.344408055555554,98.83712083333332
J0636+0432,4.544455644444445,99.02327930416664
J0636+0801,8.024418136111112,99.16280374583332
J0636+5009,50.16656336572222,99.04590231474998
J0636+6414,64.23803434722223,99.1832955375
J0636+6930,69.50935305555555,99.21765874999998
J0636+7138,71.64536361111112,99.17865458333333
J0636-0547,-5.785429421222222,99.20137300625
J0637+1458,14.982578816638888,99.46271791470834
J0637+2319,23.33283843113889,99.359898782125
J0637+3322,33.36840320988889,99.48308531645831
J0637+7047,70.79462416666667,99.32308625
J0637+8125,81.42435911722222,99.43073618741666
J0637-1052,-10.881139489694444,99.28199538070832
J0637-2942,-29.71076911130556,99.28691805308333
J0637-3536,-35.61343772594444,99.44336961433332
J0638+2458,24.980613475138888,99.55884933974998
J0638+5701,57.03069027777778,99.60727416666666
J0638+5933,59.55617051575,99.51196635616664
J0638+6829,68.492447125,99.50112514999998
J0638-0845,-8.753974772861111,99.74270544162498
J0639+0211,2.191856825111111,99.79560914708333
J0639+3506,35.106267736111114,99.7899522875
J0639+3532,35.54908972222222,99.99282541666666
J0639+3848,38.81073594722222,99.98939077916668
J0639+5715,57.2547425,99.82735958333332
J0639-2141,-21.699390367166668,99.869690308625
J0639-3346,-33.766698164194445,99.83710266733333
J0640+3332,33.538803055555555,100.05096666666664
J0641+1010,10.16950703611111,100.3007881
J0641+1813,18.22051776086111,100.29762843266666
J0641-0644,-6.7421366138888885,100.37368582916666
J0641-3554,-35.90930872286111,100.32530343808332
J0642+1128,11.475807496555555,100.60423347720833
J0642+4013,40.22959116944445,100.74984575833332
J0642+5247,52.79979806041666,100.61592454229164
J0642+8811,88.19861542313889,100.52556467141666
J0642-0649,-6.83175695,100.5425685125
J0643+0724,7.414568231083334,100.84197195116666
J0643+5330,53.51314611111111,100.88372499999998
J0643+7236,72.61238912499999,100.80189794999998
J0643-1335,-13.597188609083334,100.88484063824998
J0643-2451,-24.855920174,100.78112050395832
J0643-3314,-33.24182461111111,100.89416467499998
J0644+2911,29.184448958416667,101.186732582
J0644+5955,59.92244361111111,101.01976041666666
J0645+0541,5.689553376472222,101.446985666375
J0645+4631,46.53264870277778,101.36407994999998
J0645-3340,-33.67782888611111,101.3330559125
J0646+3041,30.68989767613889,101.56349196366666
J0646-3529,-35.49483638888889,101.52008291666664
J0647+2430,24.510608333333334,101.98457666666664
J0647+2549,25.828341224611112,101.85109416816664
J0647+4525,45.41972111111111,101.95798875
J0647+5446,54.77020900288889,101.81685720991663
J0647+5917,59.28718555277778,101.95659423749998
J0647+6048,60.81091166666666,101.87041874999998
J0647-1103,-11.056554261111112,101.76252549583332
J0647-1605,-16.09093336625,101.87486212016664
J0648+1516,15.273554722222222,102.19853583333332
J0648+2053,20.885811546638887,102.13630777241666
J0648+4907,49.12242477847222,102.19632769845832
J0648-4734,-47.57422026038889,102.20187539308333
J0649+0538,5.639958952777778,102.399600625
J0649+3657,36.96470861111112,102.40453958333332
J0649-0543,-5.7312798916666665,102.34145479166664
J0649-1839,-18.653131652777777,102.44449742083332
J0649-4108,-41.14806463366666,102.30879570545832
J0650+0358,3.969011221277778,102.65889211191666
J0650+2502,25.049895829750003,102.69370915825
J0650+6305,63.09003283611112,102.64925721666664
J0650-0152,-1.8728237336944444,102.60707605074998
J0650-0840,-8.666717285583333,102.68822991404164
J0650-1632,-16.533428880555558,102.50507732499996
J0650-1637,-16.627701543388888,102.60242441454166
J0650-2849,-28.821626160138887,102.637199431625
J0651+1929,19.48446416666667,102.78617999999996
J0651+4013,40.227249444444446,102.77255999999998
J0651-2101,-21.019976559694445,102.99216691574998
J0652+1648,16.803139749611113,103.22328156633333
J0652+1936,19.60502435555556,103.1102396375
J0652+3404,34.07614710833334,103.11425396666668
J0652+6524,65.40781722222223,103.10456291666668
J0653+0125,1.4185855,103.44619519583333
J0653+0508,5.147516526777778,103.3645154845
J0653+0520,5.348738022222222,103.32911246249998
J0653+1141,11.694732358333331,103.3614655625
J0653+2313,23.229270313194444,103.44321973283331
J0653+2353,23.89048929233333,103.35244450495831
J0653+6438,64.63699170833334,103.47381708749998
J0653-0625,-6.425750192361112,103.25248985645833
J0653-0719,-7.329105091666666,103.32158028749998
J0653-1929,-19.49435481802778,103.49085671758333
J0654+0925,9.4263575,103.61313291666666
J0654+1004,10.073638958333332,103.5412580375
J0654+4859,48.98536333333333,103.64523291666666
J0654+6505,65.09847022222222,103.51597282083333
J0654-0544,-5.743162344444444,103.71809427916664
J0654-1053,-10.89360266975,103.544330790375
J0654-2640,-26.68297603611111,103.58356252916668
J0655+0639,6.650191797222223,103.99750390833331
J0655+4305,43.08562419166667,103.82397575416664
J0655+5704,57.08241046111112,103.7510414375
J0655-2416,-24.27244347238889,103.95320091658331
J0655-3125,-31.43223,103.97029583333334
J0656+0315,3.264844971555556,104.24658324704166
J0656+0539,5.656353380555556,104.13928205
J0656+1354,13.914668265333331,104.034100617125
J0656+2525,25.41788321436111,104.0348252035
J0656+3209,32.15904127713889,104.17037142333334
J0657+3119,31.32961472222222,104.33725708333333
J0657+3858,38.96736592222222,104.4769371125
J0657+5741,57.69909818727778,104.302089429875
J0657-5406,-54.11030538888889,104.28936666666668
J0658-2801,-28.02878453888889,104.73225708333332
J0659-0621,-6.352942852,104.76354954520832
J0659-3145,-31.75884451111111,104.91877898333333
J0700+1905,19.09499165833333,105.12308701666666
J0700+2229,22.494874444444445,105.15662874999998
J0700+6745,67.75407089166667,105.1869227625
J0701-1034,-10.569625713888888,105.30803517916664
J0701-3641,-36.691310897222216,105.37137112083332
J0702+2644,26.736396365222223,105.63246201687498
J0702+5444,54.74325949211112,105.6927616935
J0702+5923,59.385691477777776,105.5508659375
J0702+6841,68.68771861111111,105.72525249999998
J0702-1015,-10.251782591555555,105.64898673670832
J0702-1951,-19.856120997694447,105.67875276658332
J0703+1717,17.295436508333335,105.75310194583332
J0703+2818,28.3133975,105.97269041666664
J0703+2828,28.472328134,105.94266807016666
J0703+4035,40.58386758333334,105.76196707916664
J0703+6808,68.14198750000001,105.81625083333331
J0703-0051,-0.8508771404166666,105.82952758483331
J0703-3914,-39.238581108333335,105.8026823833333
J0704+3026,30.439321944444444,106.00492208333333
J0704+4502,45.044949088888885,106.21237232916664
J0704+4700,47.01556664755555,106.03982617191666
J0704+4906,49.110114125,106.2497389333333
J0704-1046,-10.783180555555557,106.08202166666663
J0704-1307,-13.122867471555557,106.02598447641664
J0705+3958,39.97556201825,106.43550953054164
J0705+6641,66.69383596388889,106.26686044166664
J0705-0546,-5.7697303416666665,106.45836639583332
J0705-1324,-13.414593342555555,106.49842346033331
J0706+2402,24.03983777777778,106.51614583333333
J0706+3744,37.74344611111111,106.63207083333332
J0706+4647,46.79901300277778,106.70029447083331
J0706+7741,77.69361,106.71389333333332
J0707+6110,61.16989108908333,106.75256555699998
J0707+6540,65.66758491388889,106.77169549999998
J0707-0026,-0.4356058638888889,106.87443638749998
J0707-0554,-5.913224836111112,106.97974479999998
J0708+2241,22.693193333333333,107.2428725
J0708+2353,23.887531394666667,107.19530373154166
J0708+2429,24.498271197222223,107.06639486666666
J0708+4306,43.11480666666667,107.238585
J0708-1421,-14.354393180138889,107.01406450283334
J0708-2127,-21.459126244444445,107.2139271625
J0709+0509,5.164796175,107.4479254625
J0709+0539,5.650829444444445,107.31942041666666
J0709+3422,34.382418780555554,107.48097444166666
J0709+3737,37.63143944638889,107.28842718995833
J0709+4836,48.61548194444445,107.28335833333333
J0709+5010,50.18229361111111,107.39251125
J0709+6832,68.540349875,107.280656575
J0709-1226,-12.443173333333334,107.28917166666666
J0710+1453,14.897924444444444,107.73521499999998
J0710+3004,30.078463888888887,107.63042875
J0710+3859,38.99690555555556,107.55170333333332
J0710+4557,45.95694327777778,107.5437592
J0710+4924,49.401207102777775,107.73059865416666
J0710+5908,59.13899083333333,107.62528458333333
J0710-0439,-4.652935008333333,107.74249374583331
J0710-2033,-20.556649575694443,107.69426136849998
J0710-3850,-38.84362148188889,107.68181795383332
J0711+0048,0.8054850126111112,107.94719049733332
J0711+5227,52.46611205833334,107.94967345416666
J0711-0137,-1.6326103114444446,107.96416203849998
J0711-0238,-2.645558055555556,107.88232833333332
J0711-1359,-13.99201846375,107.7505659885
J0712+1220,12.342805291666668,108.00056640833331
J0712-2114,-21.24479097777778,108.19618887083332
J0712-2959,-29.98812841111112,108.24471099999998
J0713+2540,25.67135671575,108.40300351879164
J0713+5006,50.11369368888889,108.25168604583332
J0713+5053,50.89552547044445,108.30373443695832
J0713+5738,57.636145255555554,108.2689471125
J0713-0129,-1.4919736111111113,108.40846125
J0713-0350,-3.846422133333333,108.37841529166666
J0714+6814,68.2334792735,108.74321378016666
J0714+8151,81.86526281552777,108.71682653208332
J0715+2041,20.692659949611112,108.77771321595831
J0715+4525,45.4322,108.79136291666666
J0715+4814,48.23392546944444,108.83308757499998
J0715-0921,-9.365076374194444,108.88913841633332
J0716+5323,53.38598888888889,109.17174458333332
J0716-1636,-16.60021379166667,109.24804706666666
J0717+0324,3.411884127777778,109.3283019
J0717+1001,10.017854140166667,109.304812004875
J0717+5231,52.51801299722222,109.37497445416663
J0718+0820,8.343706594444445,109.72143709166666
J0718-1813,-18.217793089166666,109.55899162283332
J0719+7245,72.76107933055556,109.86477569999998
J0719-1955,-19.92236065705556,109.85155538258331
J0719-3928,-39.48019337925,109.91366193716664
J0720+0158,1.973324788888889,110.14718952916664
J0720+4737,47.62892356063889,110.08957399654165
J0720+6355,63.922115516666665,110.161191
J0721+0047,0.7992224638888888,110.38363423333332
J0721+1411,14.189759622222224,110.25133700416666
J0721+1540,15.678603100666669,110.26005682016664
J0721-1530,-15.5113918545,110.30621453179164
J0721-1630,-16.50548511111111,110.45474045833332
J0721-3528,-35.47147151647222,110.44454947329166
J0722+0306,3.102757652777778,110.72942435833332
J0722+2528,25.47652993719444,110.70469652254164
J0722+3606,36.10552722222222,110.73917249999998
J0722-3038,-30.634620295194445,110.615397264625
J0723+2051,20.858549722222225,110.95142541666664
J0723-0925,-9.429271816666668,110.86552350416666
J0724+0308,3.1403028617777777,111.20170406479166
J0724+3531,35.53069931111111,111.04201494583332
J0724-1505,-15.088129444444444,111.01273583333332
J0724-1545,-15.758158277777778,111.24585966666666
J0725+1330,13.507279444444444,111.46478291666664
J0725+3917,39.290498102777775,111.4583475625
J0725+4617,46.297132675,111.42944061666668
J0725+5413,54.22901501944445,111.26628045416663
J0725+8114,81.23549361111111,111.3595625
J0725-1852,-18.868714455555555,111.37022291666666
J0725-1904,-19.07196507025,111.45902320641666
J0725-2640,-26.67574428255556,111.35172150204166
J0726+3912,39.20647810277778,111.51973858333332
J0726+7911,79.19194894758334,111.54889682870832
J0727+0039,0.6521576333333333,111.85273978749998
J0727+6730,67.50563611111112,111.84979416666664
J0727-0538,-5.6449457222222215,111.97947919166666
J0727-3813,-38.21983807275,111.75054398733332
J0728+1210,12.169629408333332,112.13704202083332
J0728+2153,21.885108404416663,112.08586793691666
J0728+5325,53.42137694444444,112.01318083333332
J0728-0453,-4.896605083472222,112.20088846525
J0728-1822,-18.368531736111112,112.13181702916664
J0728-2231,-22.52686324180556,112.12416021720831
J0728-3641,-36.69996694444444,112.03570874999998
J0729+6129,61.486661866666665,112.34570747083332
J0729+6853,68.88401666666667,
J0729-0018,-0.3036128611111111,112.44966073333332
J0729-3439,-34.65544342322222,112.48902073433332
J0730+0310,3.171524133333333,112.56509413333332
J0730+4001,40.02323252222222,112.64952229166666
J0730-0241,-2.690251233666667,112.60782338725
J0730-0535,-5.59636218675,112.61848537275
J0730-1954,-19.90215571111111,112.64016848333333
J0730-3223,-32.38648840555555,112.58853048749998
J0730-3405,-34.093070455555555,112.72262867083332
J0731+0632,6.533521933333334,112.81738766666663
J0731+1734,17.569171963888888,112.86204178749998
J0731+5338,53.64956371944445,112.82028767916664
J0731-2224,-22.40579621786111,112.88128484016666
J0731-2341,-23.696630585944444,112.77778322091666
J0732+0150,1.8431622995277777,113.09495291737498
J0732+3840,38.68192027777778,113.20035375
J0732+6023,60.39446124722223,113.21237590416663
J0732-0128,-1.4828197222222224,113.21504833333331
J0732-0334,-3.5759761506666665,113.21068114416664
J0733+1306,13.104490141666666,113.42798104166664
J0733+4111,41.188874166666665,113.44504541666664
J0733+5908,59.14828722222222,113.27386083333332
J0733-0026,-0.4432863638888889,113.38794462083332
J0734+5905,59.08437666666667,113.54008208333332
J0734+6528,65.46740625833334,113.57517126666664
J0735+0125,1.4294364444444445,113.78485585
J0735+0130,1.5010105823333333,113.99431104199998
J0735+0734,7.576940275,113.99505011249998
J0735+2341,23.684130477638888,113.99966943449998
J0735+234A,23.684128394444446,113.99967286666666
J0735+5011,50.19779416666666,113.90404583333331
J0735+5925,59.42280876666666,113.98458683333332
J0735-0029,-0.4977596305555555,113.83656295
J0735-1735,-17.596806226583332,113.940885312625
J0736+2954,29.906162477472225,114.05692119229164
J0736-0157,-1.9573088888888888,114.10808708333332
J0736-0344,-3.749793119444445,114.18326975416664
J0736-1853,-18.88609033136111,114.00990678354164
J0737+6430,64.51204092019445,114.49575133029168
